code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600089,2010-04-16,2010-03-31,0.057951,0.106565,0.228847,425468245.200000,0.907170,,1797375723.00,1797375723.00
sh.600089,2010-08-17,2010-06-30,0.132659,0.114510,0.226227,1002799267.630000,0.942979,6696313056.910000,1797375723.00,1797375723.00
sh.600089,2010-10-28,2010-09-30,0.147995,0.109465,0.222935,1409930278.780000,0.828525,,2027353723.00,2027353723.00
sh.600089,2011-03-31,2010-12-31,0.171701,0.093506,0.210928,1661634306.710000,0.794782,17204337671.480000,2027353723.00,2027353723.00
sh.600089,2011-04-26,2011-03-31,0.031527,0.105232,0.237558,392660381.390000,0.778590,,2027353723.00,2027353723.00
sh.600089,2011-08-19,2011-06-30,0.057030,0.086311,0.222192,707832867.240000,0.508653,8031503692.760000,2635559840.00,2635559840.00
sh.600089,2011-10-28,2011-09-30,0.083659,0.080608,0.214066,1025164008.790000,0.478412,,2635559840.00,2635559840.00
sh.600089,2012-03-28,2011-12-31,0.099745,0.067982,0.191419,1234871796.570000,0.466405,17557049445.290000,2635559840.00,2635559840.00
sh.600089,2012-04-26,2012-03-31,0.021950,0.067175,0.187278,284723570.690000,0.431771,,2635559840.00,2635559840.00
sh.600089,2012-07-27,2012-06-30,0.042050,0.054930,0.167460,540075619.620000,0.412407,9673167335.090000,2635559840.00,2635559840.00
sh.600089,2012-10-27,2012-09-30,0.060214,0.052669,0.166131,778091097.690000,0.379519,,2635559840.00,2635559840.00
sh.600089,2013-03-27,2012-12-31,0.073979,0.045924,0.168685,933420721.710000,0.372077,19686927548.030000,2635559840.00,2635559840.00
sh.600089,2013-04-27,2013-03-31,0.024252,0.064984,0.185747,341158868.830000,0.390622,,2635559840.00,2635559840.00
sh.600089,2013-07-30,2013-06-30,0.048975,0.060085,0.173498,691296694.800000,0.420591,11225574910.450000,2635559840.00,2635559840.00
sh.600089,2013-10-25,2013-09-30,0.073300,0.055218,0.167312,1059356047.510000,0.460604,,2635559840.00,2635559840.00
sh.600089,2014-03-28,2013-12-31,0.094004,0.047246,0.161786,1378385628.090000,0.504020,28093246578.720000,2635559840.00,2635559840.00
sh.600089,2014-04-29,2014-03-31,0.026347,0.059304,0.167697,462677966.860000,0.452018,,3165912986.00,3165912986.00
sh.600089,2014-08-28,2014-06-30,0.055042,0.056806,0.165654,969719083.060000,0.496209,16899094788.180000,3165912986.00,3165912986.00
sh.600089,2014-10-29,2014-09-30,0.080753,0.055370,0.163273,1465792021.090000,0.519396,,3240133686.00,3165912986.00
sh.600089,2015-04-14,2014-12-31,0.096554,0.050213,0.170212,1811418464.250000,0.508806,35064768902.580000,3240133686.00,3165912986.00
sh.600089,2015-04-15,2015-03-31,0.027746,0.068882,0.192671,587901609.340000,0.543371,,3240133686.00,3165912986.00
sh.600089,2015-08-26,2015-06-30,0.056143,0.063453,0.176918,1179837344.090000,0.566782,18384571513.870000,3249053686.00,3165912986.00
sh.600089,2015-10-28,2015-09-30,0.080702,0.062355,0.174609,1709785230.520000,0.579861,,3249053686.00,3177489826.00
sh.600089,2016-04-19,2015-12-31,0.093339,0.054073,0.180135,2025127299.590000,0.580953,36431678111.320000,3249053686.00,3178124326.00
sh.600089,2016-04-29,2016-03-31,0.025912,0.073452,0.179299,639757607.420000,0.583063,,3245380886.00,3178124326.00
sh.600089,2016-08-30,2016-06-30,0.056585,0.078174,0.192120,1401601921.970000,0.613652,17751586371.260000,3243480886.00,3178124326.00
sh.600089,2016-10-28,2016-09-30,0.081110,0.077696,0.199927,2046544410.350000,0.628785,,3243480886.00,3199178836.00
sh.600089,2017-04-18,2016-12-31,0.099357,0.062471,0.181944,2506191028.620000,0.675315,39311412226.170000,3243448886.00,3199624336.00
sh.600089,2017-04-27,2017-03-31,0.026154,0.096644,0.230294,789347745.940000,0.695161,,3237882686.00,3199624336.00
sh.600089,2017-08-29,2017-06-30,0.052904,0.094899,0.233258,1710712775.990000,0.629141,17741972573.770000,3718647789.00,3680389439.00
sh.600089,2017-10-28,2017-09-30,0.071085,0.081624,0.222402,2295758939.500000,0.612994,,3718647789.00,3714312789.00
sh.600089,2018-04-17,2017-12-31,0.083487,0.069017,0.214385,2642035847.800000,0.590473,37487753968.080000,3718647789.00,3714312789.00
sh.600089,2018-04-27,2018-03-31,0.016927,0.085787,0.231472,686863677.030000,0.560672,,3714502789.00,3714312789.00
sh.600089,2018-08-28,2018-06-30,0.046538,0.096163,0.217807,1789165727.890000,0.607947,18317316910.710000,3714502789.00,3714312789.00
sh.600089,2018-10-30,2018-09-30,0.062788,0.082384,0.202803,2325143722.630000,0.613438,,3714502789.00,3714312789.00
sh.600089,2019-04-16,2018-12-31,0.065958,0.063905,0.196650,2534177219.130000,0.551328,39144299899.090000,3714502789.00,3714312789.00
sh.600089,2019-04-25,2019-03-31,0.013618,0.065731,0.203138,526759143.840000,0.537171,,3714502789.00,3714312789.00
sh.600089,2019-08-30,2019-06-30,0.031447,0.072853,0.205399,1242273878.730000,0.449852,16785164636.870000,3714502789.00,3714312789.00
sh.600089,2019-10-30,2019-09-30,0.049449,0.075495,0.203116,1921202731.860000,0.478396,,3714312789.00,3714312789.00
sh.600089,2020-04-14,2019-12-31,0.059741,0.064639,0.206115,2390350344.930000,0.543417,36176573832.720000,3714312789.00,3714312789.00
